usefulCount,sideEffects,rating
25,No Side Effects,4
16,Severe Side Effects,5
5,No Side Effects,5
6,Mild Side Effects,5
3,No Side Effects,3
4,Mild Side Effects,5
22,Severe Side Effects,4
12,Mild Side Effects,4
9,Moderate Side Effects,5
7,Mild Side Effects,4
4,No Side Effects,5
8,Severe Side Effects,5
10,Mild Side Effects,5
30,No Side Effects,5
29,Moderate Side Effects,1
35,Moderate Side Effects,5
91,Mild Side Effects,5
3,Mild Side Effects,1
8,No Side Effects,1
1,Mild Side Effects,2
15,Severe Side Effects,5
44,Severe Side Effects,4
21,No Side Effects,5
3,Moderate Side Effects,5
21,Moderate Side Effects,5
25,Moderate Side Effects,4
14,Mild Side Effects,5
10,Mild Side Effects,5
48,No Side Effects,4
6,Mild Side Effects,5
14,Mild Side Effects,3
37,No Side Effects,5
62,No Side Effects,5
5,Moderate Side Effects,2
30,Moderate Side Effects,1
16,Mild Side Effects,4
4,Mild Side Effects,5
7,No Side Effects,5
24,Severe Side Effects,5
5,No Side Effects,4
26,Moderate Side Effects,4
5,Moderate Side Effects,1
8,Moderate Side Effects,2
4,Mild Side Effects,5
25,Moderate Side Effects,4
39,Moderate Side Effects,4
45,Mild Side Effects,4
50,Mild Side Effects,5
32,No Side Effects,1
11,Severe Side Effects,2
3,Moderate Side Effects,5
4,Moderate Side Effects,1
25,Mild Side Effects,5
10,Moderate Side Effects,3
14,Mild Side Effects,3
44,No Side Effects,5
2,Moderate Side Effects,1
92,Moderate Side Effects,5
109,Moderate Side Effects,5
25,Severe Side Effects,5
0,Severe Side Effects,2
11,Moderate Side Effects,5
35,No Side Effects,5
17,Mild Side Effects,2
22,No Side Effects,4
2,No Side Effects,3
13,Mild Side Effects,1
2,No Side Effects,1
42,No Side Effects,5
8,No Side Effects,5
4,Extremely Severe Side Effects,5
14,Mild Side Effects,5
3,No Side Effects,2
16,Moderate Side Effects,2
5,Extremely Severe Side Effects,4
15,Moderate Side Effects,5
40,Mild Side Effects,5
51,Mild Side Effects,5
5,Moderate Side Effects,5
65,Extremely Severe Side Effects,2
1,Mild Side Effects,5
16,Extremely Severe Side Effects,5
0,No Side Effects,2
5,No Side Effects,5
8,No Side Effects,1
71,Severe Side Effects,5
16,No Side Effects,1
37,Moderate Side Effects,5
36,Mild Side Effects,5
5,Moderate Side Effects,2
61,No Side Effects,5
10,Severe Side Effects,5
2,Mild Side Effects,4
1,Extremely Severe Side Effects,2
15,Severe Side Effects,5
44,No Side Effects,1
27,Severe Side Effects,4
4,Extremely Severe Side Effects,5
37,Severe Side Effects,4
69,No Side Effects,3
39,No Side Effects,4
6,No Side Effects,5
0,Extremely Severe Side Effects,1
44,Moderate Side Effects,4
18,Severe Side Effects,5
5,Mild Side Effects,1
60,Mild Side Effects,5
7,Extremely Severe Side Effects,1
0,Mild Side Effects,5
1,Mild Side Effects,4
47,No Side Effects,5
18,Moderate Side Effects,5
16,Mild Side Effects,4
8,No Side Effects,4
31,No Side Effects,1
65,Extremely Severe Side Effects,2
60,No Side Effects,5
30,No Side Effects,5
1,No Side Effects,3
8,Moderate Side Effects,5
13,Mild Side Effects,4
7,Moderate Side Effects,5
0,No Side Effects,4
40,Mild Side Effects,5
14,No Side Effects,4
6,Moderate Side Effects,2
15,No Side Effects,4
2,Mild Side Effects,1
17,Moderate Side Effects,5
2,Mild Side Effects,5
16,Severe Side Effects,4
4,No Side Effects,4
30,Moderate Side Effects,3
70,No Side Effects,4
4,Moderate Side Effects,3
41,No Side Effects,5
16,Mild Side Effects,5
105,Mild Side Effects,4
13,Mild Side Effects,5
6,Severe Side Effects,1
42,No Side Effects,5
32,Moderate Side Effects,5
71,Mild Side Effects,5
8,Mild Side Effects,3
3,No Side Effects,3
6,No Side Effects,3
10,Mild Side Effects,5
5,Mild Side Effects,1
6,No Side Effects,5
21,Mild Side Effects,2
38,No Side Effects,5
2,Extremely Severe Side Effects,2
10,Moderate Side Effects,5
22,Moderate Side Effects,5
11,Mild Side Effects,4
5,Severe Side Effects,5
9,Moderate Side Effects,4
17,Mild Side Effects,5
0,No Side Effects,5
18,No Side Effects,1
17,Severe Side Effects,4
38,Mild Side Effects,4
27,Moderate Side Effects,5
3,No Side Effects,5
85,Mild Side Effects,1
2,Mild Side Effects,1
13,Mild Side Effects,5
95,Mild Side Effects,5
0,No Side Effects,5
22,No Side Effects,5
7,Moderate Side Effects,5
7,No Side Effects,1
54,Severe Side Effects,1
23,No Side Effects,5
33,No Side Effects,5
31,Severe Side Effects,1
14,No Side Effects,5
8,Extremely Severe Side Effects,5
60,No Side Effects,5
24,Mild Side Effects,5
8,Extremely Severe Side Effects,1
10,Moderate Side Effects,5
118,No Side Effects,3
3,Moderate Side Effects,5
22,Severe Side Effects,4
0,Severe Side Effects,1
90,No Side Effects,5
12,Mild Side Effects,3
18,No Side Effects,1
15,Mild Side Effects,4
9,No Side Effects,3
1,Mild Side Effects,5
125,No Side Effects,5
269,Moderate Side Effects,4
15,Mild Side Effects,5
1,Mild Side Effects,5
1,No Side Effects,5
17,Severe Side Effects,5
16,No Side Effects,1
93,Mild Side Effects,5
7,No Side Effects,4
61,No Side Effects,4
18,Moderate Side Effects,1
22,Mild Side Effects,5
10,Moderate Side Effects,5
9,Mild Side Effects,5
16,Mild Side Effects,5
16,No Side Effects,5
9,Mild Side Effects,4
0,No Side Effects,5
6,Extremely Severe Side Effects,1
7,No Side Effects,5
56,Severe Side Effects,5
0,No Side Effects,4
52,No Side Effects,5
55,Mild Side Effects,5
25,No Side Effects,3
34,No Side Effects,5
64,Mild Side Effects,5
68,No Side Effects,4
57,Mild Side Effects,5
100,No Side Effects,5
25,Moderate Side Effects,1
30,No Side Effects,3
41,Extremely Severe Side Effects,5
39,Mild Side Effects,4
48,Mild Side Effects,4
1,Mild Side Effects,4
59,Mild Side Effects,5
7,Moderate Side Effects,5
16,No Side Effects,4
3,Moderate Side Effects,5
31,Mild Side Effects,5
4,No Side Effects,5
28,Severe Side Effects,2
14,No Side Effects,5
43,No Side Effects,4
35,Severe Side Effects,4
8,Mild Side Effects,1
75,Severe Side Effects,5
1,Moderate Side Effects,5
0,Severe Side Effects,2
3,Severe Side Effects,4
5,Severe Side Effects,5
2,Severe Side Effects,5
9,Mild Side Effects,4
4,Moderate Side Effects,1
6,Extremely Severe Side Effects,2
22,Mild Side Effects,5
4,Moderate Side Effects,3
14,No Side Effects,5
28,Mild Side Effects,4
3,No Side Effects,5
0,Mild Side Effects,2
7,No Side Effects,2
8,Moderate Side Effects,1
64,No Side Effects,5
17,Moderate Side Effects,5
31,Mild Side Effects,5
28,Mild Side Effects,4
13,Extremely Severe Side Effects,5
0,Mild Side Effects,5
9,No Side Effects,1
0,No Side Effects,1
5,Severe Side Effects,1
7,Moderate Side Effects,5
0,Mild Side Effects,4
40,Mild Side Effects,5
6,No Side Effects,5
5,Mild Side Effects,4
74,No Side Effects,1
16,Moderate Side Effects,5
4,No Side Effects,2
5,Mild Side Effects,3
9,No Side Effects,5
41,No Side Effects,5
4,No Side Effects,1
79,Mild Side Effects,4
2,Extremely Severe Side Effects,3
62,Extremely Severe Side Effects,5
16,Mild Side Effects,5
3,No Side Effects,5
36,Mild Side Effects,5
29,No Side Effects,5
11,Mild Side Effects,5
49,No Side Effects,4
33,Mild Side Effects,4
4,Severe Side Effects,3
2,No Side Effects,5
13,No Side Effects,5
5,No Side Effects,5
4,No Side Effects,1
23,Severe Side Effects,5
9,No Side Effects,4
66,Mild Side Effects,5
76,Severe Side Effects,5
35,No Side Effects,5
20,No Side Effects,5
5,Moderate Side Effects,5
4,Mild Side Effects,4
1,No Side Effects,5
32,Mild Side Effects,5
3,No Side Effects,5
18,Mild Side Effects,5
1,Mild Side Effects,4
3,No Side Effects,1
20,Moderate Side Effects,5
1,No Side Effects,5
46,Mild Side Effects,5
51,Extremely Severe Side Effects,1
5,No Side Effects,1
1,Severe Side Effects,1
134,No Side Effects,5
0,Severe Side Effects,1
59,Severe Side Effects,4
3,No Side Effects,1
32,Mild Side Effects,4
33,No Side Effects,3
42,Severe Side Effects,1
44,Moderate Side Effects,5
24,Extremely Severe Side Effects,5
3,Moderate Side Effects,4
85,Mild Side Effects,2
7,Extremely Severe Side Effects,2
2,No Side Effects,4
35,No Side Effects,5
5,Extremely Severe Side Effects,3
30,Mild Side Effects,5
7,No Side Effects,1
52,Severe Side Effects,5
5,Mild Side Effects,2
16,Mild Side Effects,5
8,Moderate Side Effects,1
2,Mild Side Effects,1
17,Mild Side Effects,1
7,Mild Side Effects,5
14,No Side Effects,1
35,Severe Side Effects,2
0,Mild Side Effects,3
22,No Side Effects,5
3,Mild Side Effects,3
40,Extremely Severe Side Effects,5
14,No Side Effects,2
42,Mild Side Effects,5
39,Severe Side Effects,5
22,Mild Side Effects,1
2,No Side Effects,1
118,Severe Side Effects,5
78,Moderate Side Effects,5
7,Mild Side Effects,3
50,Severe Side Effects,5
9,Mild Side Effects,1
7,Moderate Side Effects,5
69,Mild Side Effects,1
3,Mild Side Effects,4
7,No Side Effects,4
5,Moderate Side Effects,3
2,No Side Effects,5
10,Extremely Severe Side Effects,4
5,No Side Effects,2
190,Severe Side Effects,2
7,No Side Effects,4
140,Mild Side Effects,5
10,Extremely Severe Side Effects,2
11,Severe Side Effects,1
3,No Side Effects,4
20,Moderate Side Effects,4
1,No Side Effects,5
39,Mild Side Effects,5
69,No Side Effects,5
10,Mild Side Effects,5
8,No Side Effects,5
28,Moderate Side Effects,5
21,Mild Side Effects,4
19,Severe Side Effects,1
43,No Side Effects,2
4,No Side Effects,3
25,No Side Effects,1
2,No Side Effects,1
40,Moderate Side Effects,5
4,Moderate Side Effects,4
4,No Side Effects,4
22,No Side Effects,4
10,No Side Effects,4
8,No Side Effects,5
19,Moderate Side Effects,5
12,Extremely Severe Side Effects,5
6,Mild Side Effects,5
0,Mild Side Effects,4
28,Extremely Severe Side Effects,1
15,Mild Side Effects,3
5,No Side Effects,3
4,No Side Effects,1
41,Severe Side Effects,4
14,Severe Side Effects,5
2,Moderate Side Effects,5
19,Moderate Side Effects,5
89,No Side Effects,5
15,Severe Side Effects,5
8,No Side Effects,2
4,Mild Side Effects,5
10,No Side Effects,4
2,Mild Side Effects,5
5,No Side Effects,3
106,Mild Side Effects,5
1,No Side Effects,4
0,Moderate Side Effects,1
36,No Side Effects,3
9,Mild Side Effects,1
16,Moderate Side Effects,5
24,Severe Side Effects,5
6,Moderate Side Effects,1
2,Mild Side Effects,1
45,Moderate Side Effects,2
55,Moderate Side Effects,5
23,Moderate Side Effects,5
23,Moderate Side Effects,5
8,No Side Effects,4
2,Mild Side Effects,5
16,Mild Side Effects,5
8,Severe Side Effects,2
4,Moderate Side Effects,5
4,No Side Effects,1
11,No Side Effects,5
2,No Side Effects,4
1,No Side Effects,1
1,Moderate Side Effects,5
20,No Side Effects,1
3,Extremely Severe Side Effects,3
18,Mild Side Effects,3
12,Mild Side Effects,2
39,Moderate Side Effects,5
2,Mild Side Effects,3
6,No Side Effects,5
3,Extremely Severe Side Effects,5
102,Extremely Severe Side Effects,5
33,Mild Side Effects,3
22,Severe Side Effects,1
14,Mild Side Effects,5
69,Moderate Side Effects,1
31,Moderate Side Effects,1
29,Extremely Severe Side Effects,1
2,Mild Side Effects,1
3,Mild Side Effects,1
13,Severe Side Effects,1
5,No Side Effects,2
30,No Side Effects,5
117,No Side Effects,4
27,Moderate Side Effects,4
53,Mild Side Effects,5
2,Moderate Side Effects,1
21,Severe Side Effects,5
53,Mild Side Effects,5
11,Mild Side Effects,5
156,Mild Side Effects,5
2,Mild Side Effects,4
5,Mild Side Effects,5
87,No Side Effects,5
149,Severe Side Effects,4
59,Severe Side Effects,1
247,No Side Effects,5
16,Mild Side Effects,3
2,Mild Side Effects,4
8,Mild Side Effects,5
5,No Side Effects,5
4,No Side Effects,2
28,Extremely Severe Side Effects,3
51,Severe Side Effects,5
8,Severe Side Effects,1
29,Extremely Severe Side Effects,5
81,No Side Effects,5
10,Moderate Side Effects,2
6,No Side Effects,5
16,Extremely Severe Side Effects,3
19,Mild Side Effects,5
1,Severe Side Effects,2
30,Moderate Side Effects,5
8,Mild Side Effects,2
45,Mild Side Effects,4
20,Moderate Side Effects,5
12,Moderate Side Effects,1
24,Mild Side Effects,1
2,No Side Effects,2
44,Moderate Side Effects,5
42,Moderate Side Effects,4
275,Severe Side Effects,5
20,Moderate Side Effects,5
7,Mild Side Effects,4
22,Mild Side Effects,4
53,Mild Side Effects,4
46,Mild Side Effects,5
0,No Side Effects,3
3,Mild Side Effects,3
1,No Side Effects,1
10,No Side Effects,3
35,Mild Side Effects,1
4,Mild Side Effects,5
4,No Side Effects,4
6,Mild Side Effects,1
21,No Side Effects,5
44,Moderate Side Effects,3
121,Mild Side Effects,5
2,Mild Side Effects,3
9,No Side Effects,5
0,Moderate Side Effects,2
37,Moderate Side Effects,1
50,Extremely Severe Side Effects,5
3,Severe Side Effects,5
59,Mild Side Effects,1
22,No Side Effects,3
43,Mild Side Effects,5
36,No Side Effects,5
3,No Side Effects,4
8,No Side Effects,5
2,No Side Effects,1
47,No Side Effects,4
22,No Side Effects,1
22,Moderate Side Effects,1
1,No Side Effects,3
22,No Side Effects,1
34,Mild Side Effects,4
65,Mild Side Effects,4
2,Mild Side Effects,5
5,Severe Side Effects,4
45,Severe Side Effects,5
23,No Side Effects,3
5,Mild Side Effects,2
38,No Side Effects,5
5,No Side Effects,2
2,Mild Side Effects,5
3,No Side Effects,4
22,Mild Side Effects,4
2,Mild Side Effects,1
6,Mild Side Effects,5
73,Mild Side Effects,5
3,Moderate Side Effects,4
14,Mild Side Effects,2
8,No Side Effects,4
32,No Side Effects,5
113,Mild Side Effects,2
14,Moderate Side Effects,5
87,Moderate Side Effects,5
32,Mild Side Effects,5
2,No Side Effects,5
51,Moderate Side Effects,5
4,Mild Side Effects,3
69,No Side Effects,5
19,Mild Side Effects,4
5,No Side Effects,5
0,Moderate Side Effects,5
5,Moderate Side Effects,2
18,No Side Effects,4
2,No Side Effects,5
1,Severe Side Effects,2
28,Extremely Severe Side Effects,4
22,Severe Side Effects,5
20,Mild Side Effects,4
36,Moderate Side Effects,4
4,No Side Effects,1
10,Mild Side Effects,5
0,Mild Side Effects,5
56,Extremely Severe Side Effects,5
5,Moderate Side Effects,5
6,No Side Effects,5
118,Moderate Side Effects,5
128,No Side Effects,5
9,Extremely Severe Side Effects,5
0,Severe Side Effects,3
7,Moderate Side Effects,2
10,No Side Effects,4
53,Mild Side Effects,5
18,Moderate Side Effects,1
17,Extremely Severe Side Effects,5
28,No Side Effects,4
22,Severe Side Effects,5
1,Mild Side Effects,1
1,Mild Side Effects,5
75,Severe Side Effects,5
7,Moderate Side Effects,5
19,Moderate Side Effects,4
12,No Side Effects,1
1,Severe Side Effects,3
55,Mild Side Effects,5
36,Extremely Severe Side Effects,5
2,Mild Side Effects,3
4,No Side Effects,2
74,No Side Effects,5
176,Moderate Side Effects,5
65,No Side Effects,5
48,Mild Side Effects,4
52,No Side Effects,5
41,Mild Side Effects,1
5,Mild Side Effects,3
8,No Side Effects,2
4,Moderate Side Effects,2
68,No Side Effects,5
33,Mild Side Effects,5
22,Moderate Side Effects,4
75,Severe Side Effects,5
22,Moderate Side Effects,1
5,No Side Effects,4
9,Mild Side Effects,1
6,Extremely Severe Side Effects,4
38,Severe Side Effects,5
68,Moderate Side Effects,5
62,Mild Side Effects,5
10,Moderate Side Effects,2
1,Severe Side Effects,3
19,No Side Effects,5
1,No Side Effects,1
24,Severe Side Effects,5
0,Severe Side Effects,1
3,Mild Side Effects,2
12,Mild Side Effects,1
33,Mild Side Effects,1
195,Mild Side Effects,5
38,Mild Side Effects,5
0,No Side Effects,4
0,No Side Effects,5
58,Mild Side Effects,2
16,No Side Effects,3
25,No Side Effects,5
19,Moderate Side Effects,4
27,No Side Effects,5
15,Severe Side Effects,1
109,Moderate Side Effects,5
27,Mild Side Effects,5
15,Mild Side Effects,5
5,No Side Effects,1
22,Severe Side Effects,5
23,Severe Side Effects,5
3,Mild Side Effects,1
95,Mild Side Effects,5
32,Severe Side Effects,4
17,Extremely Severe Side Effects,5
1,Mild Side Effects,5
90,Moderate Side Effects,4
38,Mild Side Effects,5
11,No Side Effects,5
44,Moderate Side Effects,5
2,Moderate Side Effects,3
4,No Side Effects,1
119,Mild Side Effects,4
0,Mild Side Effects,1
28,Moderate Side Effects,5
59,No Side Effects,5
1,Mild Side Effects,2
4,No Side Effects,5
20,Mild Side Effects,4
0,Mild Side Effects,5
172,No Side Effects,5
46,No Side Effects,4
3,No Side Effects,2
8,Moderate Side Effects,1
71,No Side Effects,1
3,No Side Effects,5
13,Severe Side Effects,1
54,Severe Side Effects,5
92,Mild Side Effects,2
15,Mild Side Effects,5
68,Moderate Side Effects,5
44,No Side Effects,4
15,Moderate Side Effects,4
25,Mild Side Effects,1
25,Mild Side Effects,1
13,Moderate Side Effects,5
10,Moderate Side Effects,5
1,No Side Effects,5
83,No Side Effects,5
0,Severe Side Effects,1
67,Mild Side Effects,1
3,Extremely Severe Side Effects,5
11,Moderate Side Effects,2
6,Mild Side Effects,4
15,Severe Side Effects,4
30,No Side Effects,5
77,Severe Side Effects,5
47,Mild Side Effects,5
24,Mild Side Effects,5
10,No Side Effects,5
22,Mild Side Effects,1
6,No Side Effects,1
3,No Side Effects,4
30,Mild Side Effects,5
36,Severe Side Effects,5
8,Severe Side Effects,5
177,Mild Side Effects,4
7,Extremely Severe Side Effects,1
7,Extremely Severe Side Effects,5
25,Moderate Side Effects,5
4,Moderate Side Effects,5
2,Mild Side Effects,1
13,Mild Side Effects,5
5,No Side Effects,1
3,Moderate Side Effects,1
33,Mild Side Effects,5
3,Severe Side Effects,5
87,Moderate Side Effects,4
28,Moderate Side Effects,5
0,Mild Side Effects,5
114,Mild Side Effects,5
3,Moderate Side Effects,5
94,Mild Side Effects,5
41,Mild Side Effects,1
56,Severe Side Effects,5
22,No Side Effects,5
32,Moderate Side Effects,5
16,Severe Side Effects,5
88,Moderate Side Effects,5
20,No Side Effects,4
33,Mild Side Effects,5
77,No Side Effects,3
17,No Side Effects,5
27,Mild Side Effects,3
2,Severe Side Effects,1
40,Moderate Side Effects,5
14,No Side Effects,3
11,Mild Side Effects,5
6,No Side Effects,5
25,No Side Effects,4
15,Mild Side Effects,5
1,Severe Side Effects,5
4,No Side Effects,5
84,Mild Side Effects,5
19,No Side Effects,5
5,No Side Effects,3
8,Mild Side Effects,5
29,Moderate Side Effects,1
3,Moderate Side Effects,4
1,Extremely Severe Side Effects,5
16,Mild Side Effects,5
6,Mild Side Effects,1
78,Mild Side Effects,5
11,Extremely Severe Side Effects,5
0,No Side Effects,4
93,No Side Effects,4
66,Mild Side Effects,5
12,Mild Side Effects,1
65,Moderate Side Effects,1
0,No Side Effects,1
2,No Side Effects,4
1,No Side Effects,4
1,Mild Side Effects,5
62,No Side Effects,4
4,Moderate Side Effects,1
114,No Side Effects,4
7,No Side Effects,4
14,No Side Effects,4
29,Moderate Side Effects,1
78,No Side Effects,1
2,Moderate Side Effects,5
15,Mild Side Effects,5
18,Mild Side Effects,3
213,No Side Effects,4
2,No Side Effects,1
33,Mild Side Effects,5
19,Mild Side Effects,4
33,No Side Effects,4
21,No Side Effects,5
17,Moderate Side Effects,5
0,Mild Side Effects,1
28,No Side Effects,5
9,Mild Side Effects,5
33,Extremely Severe Side Effects,5
81,Moderate Side Effects,5
42,Mild Side Effects,5
2,Moderate Side Effects,1
30,Mild Side Effects,1
9,Severe Side Effects,5
4,No Side Effects,1
32,Mild Side Effects,3
9,Severe Side Effects,5
20,Severe Side Effects,1
21,Mild Side Effects,5
36,No Side Effects,4
102,No Side Effects,4
44,Extremely Severe Side Effects,3
14,Moderate Side Effects,5
102,Moderate Side Effects,5
34,Mild Side Effects,5
5,Mild Side Effects,5
150,Severe Side Effects,5
15,No Side Effects,1
11,No Side Effects,5
33,Severe Side Effects,5
34,Mild Side Effects,4
33,No Side Effects,5
15,Moderate Side Effects,3
2,Mild Side Effects,3
6,Moderate Side Effects,1
15,Moderate Side Effects,2
60,Mild Side Effects,5
8,Moderate Side Effects,5
55,No Side Effects,1
56,Mild Side Effects,4
23,Severe Side Effects,1
0,Mild Side Effects,3
24,Mild Side Effects,5
7,Mild Side Effects,1
39,Mild Side Effects,5
53,Mild Side Effects,5
91,Mild Side Effects,4
2,Mild Side Effects,2
0,Severe Side Effects,1
91,Mild Side Effects,5
12,No Side Effects,1
49,No Side Effects,4
13,Mild Side Effects,5
8,Mild Side Effects,5
74,No Side Effects,5
4,Mild Side Effects,3
9,No Side Effects,1
22,Mild Side Effects,5
85,Mild Side Effects,5
20,Moderate Side Effects,2
37,Mild Side Effects,3
2,No Side Effects,1
175,No Side Effects,5
8,No Side Effects,2
1,Mild Side Effects,5
13,Mild Side Effects,3
17,Moderate Side Effects,1
62,No Side Effects,5
20,Mild Side Effects,5
17,Moderate Side Effects,4
2,Severe Side Effects,3
20,Mild Side Effects,4
79,Mild Side Effects,4
8,Severe Side Effects,4
1,No Side Effects,1
36,No Side Effects,5
1,No Side Effects,1
36,Moderate Side Effects,3
21,Mild Side Effects,3
7,Mild Side Effects,4
8,Mild Side Effects,5
9,No Side Effects,3
1,Moderate Side Effects,4
25,No Side Effects,5
31,Moderate Side Effects,5
40,Mild Side Effects,5
1,No Side Effects,1
9,No Side Effects,4
19,No Side Effects,5
27,No Side Effects,5
2,Severe Side Effects,4
15,Mild Side Effects,5
10,No Side Effects,3
47,No Side Effects,5
61,No Side Effects,5
25,Moderate Side Effects,5
45,Mild Side Effects,5
9,Mild Side Effects,1
0,Mild Side Effects,5
0,No Side Effects,5
54,Mild Side Effects,3
66,No Side Effects,5
19,Extremely Severe Side Effects,2
2,Moderate Side Effects,1
7,Mild Side Effects,5
23,Moderate Side Effects,4
50,Moderate Side Effects,4
2,No Side Effects,5
26,No Side Effects,1
559,Moderate Side Effects,5
17,Moderate Side Effects,5
1,Moderate Side Effects,5
22,Mild Side Effects,4
55,Mild Side Effects,5
78,Moderate Side Effects,5
14,Mild Side Effects,3
0,Severe Side Effects,3
1,Mild Side Effects,5
28,No Side Effects,5
13,Severe Side Effects,4
11,Moderate Side Effects,4
30,Mild Side Effects,1
70,Moderate Side Effects,4
3,Severe Side Effects,5
1,No Side Effects,5
107,Moderate Side Effects,4
10,Severe Side Effects,2
18,No Side Effects,5
33,Moderate Side Effects,3
28,Severe Side Effects,5
28,Moderate Side Effects,5
13,Mild Side Effects,5
1,No Side Effects,2
34,Mild Side Effects,5
17,Mild Side Effects,5
5,No Side Effects,1
2,Mild Side Effects,3
34,Severe Side Effects,4
0,Moderate Side Effects,5
5,Mild Side Effects,5
4,Mild Side Effects,3
19,Moderate Side Effects,1
13,No Side Effects,4
37,No Side Effects,5
65,Moderate Side Effects,5
14,Moderate Side Effects,5
2,No Side Effects,2
1,No Side Effects,1
50,Mild Side Effects,5
23,No Side Effects,2
116,Moderate Side Effects,5
22,Extremely Severe Side Effects,5
3,Severe Side Effects,1
9,No Side Effects,5
45,No Side Effects,5
77,Mild Side Effects,5
52,Mild Side Effects,5
7,Severe Side Effects,5
3,Severe Side Effects,1
64,Severe Side Effects,5
10,Mild Side Effects,3
64,No Side Effects,5
0,No Side Effects,5
9,Mild Side Effects,1
69,Moderate Side Effects,4
8,No Side Effects,1
50,Moderate Side Effects,5
44,No Side Effects,5
5,Mild Side Effects,5
18,Moderate Side Effects,1
6,Moderate Side Effects,1
0,Severe Side Effects,4
38,Severe Side Effects,5
101,Severe Side Effects,5
28,No Side Effects,5
3,Severe Side Effects,5
17,Mild Side Effects,2
9,Mild Side Effects,4
11,Severe Side Effects,2
52,No Side Effects,5
11,Moderate Side Effects,5
6,Moderate Side Effects,1
12,No Side Effects,2
5,No Side Effects,3
7,Moderate Side Effects,5
60,Mild Side Effects,2
3,Severe Side Effects,5
102,Mild Side Effects,5
2,No Side Effects,3
59,No Side Effects,5
22,Mild Side Effects,1
8,Mild Side Effects,3
98,Moderate Side Effects,5
17,Mild Side Effects,4
4,Mild Side Effects,3
20,Mild Side Effects,5
29,Severe Side Effects,5
15,Mild Side Effects,3
7,Moderate Side Effects,5
22,Moderate Side Effects,3
26,Mild Side Effects,5
101,Extremely Severe Side Effects,5
5,No Side Effects,1
3,No Side Effects,5
15,Severe Side Effects,5
25,No Side Effects,1
41,No Side Effects,1
8,Mild Side Effects,4
43,Mild Side Effects,5
30,Mild Side Effects,5
20,Severe Side Effects,4
2,Moderate Side Effects,3
49,No Side Effects,4
5,No Side Effects,5
0,Mild Side Effects,5
7,Severe Side Effects,5
4,Mild Side Effects,5
5,Moderate Side Effects,1
31,Moderate Side Effects,5
8,Mild Side Effects,5
29,Moderate Side Effects,5
25,Moderate Side Effects,1
49,No Side Effects,5
29,Mild Side Effects,1
25,Severe Side Effects,4
1,Mild Side Effects,4
10,Moderate Side Effects,3
6,Mild Side Effects,4
45,Severe Side Effects,5
2,Mild Side Effects,1
5,Mild Side Effects,1
2,Severe Side Effects,5
11,Moderate Side Effects,5
12,No Side Effects,1
8,Moderate Side Effects,5
7,Extremely Severe Side Effects,5
6,Moderate Side Effects,1
5,Moderate Side Effects,2
8,Moderate Side Effects,5
55,Moderate Side Effects,5
60,Mild Side Effects,3
5,Severe Side Effects,4
31,Moderate Side Effects,5
18,Mild Side Effects,5
16,Mild Side Effects,4
18,Moderate Side Effects,4
4,Mild Side Effects,2
1,Mild Side Effects,5
57,No Side Effects,5
57,No Side Effects,5
1,Moderate Side Effects,5
16,Mild Side Effects,5
1,No Side Effects,4
18,Severe Side Effects,5
81,Moderate Side Effects,5
68,Moderate Side Effects,5
6,No Side Effects,5
10,Moderate Side Effects,5
11,Mild Side Effects,4
20,Moderate Side Effects,3
39,Mild Side Effects,5
32,No Side Effects,5
0,Moderate Side Effects,3
38,Mild Side Effects,1
15,No Side Effects,3
10,No Side Effects,1
36,Mild Side Effects,5
5,Mild Side Effects,2
12,Mild Side Effects,5
33,Extremely Severe Side Effects,2
12,No Side Effects,5
44,Mild Side Effects,5
28,Moderate Side Effects,1
8,Mild Side Effects,1
0,Mild Side Effects,4
1,Extremely Severe Side Effects,5
7,Moderate Side Effects,1
0,Severe Side Effects,3
16,No Side Effects,5
6,Mild Side Effects,4
10,Extremely Severe Side Effects,1
26,Severe Side Effects,3
13,Extremely Severe Side Effects,1
17,Extremely Severe Side Effects,1
12,Moderate Side Effects,5
6,No Side Effects,1
35,Moderate Side Effects,5
13,Mild Side Effects,1
46,Mild Side Effects,5
4,Severe Side Effects,5
18,Mild Side Effects,5
27,Severe Side Effects,3
121,No Side Effects,4
3,No Side Effects,5
13,Mild Side Effects,5
45,Moderate Side Effects,1
14,Severe Side Effects,5
5,No Side Effects,1
52,Moderate Side Effects,5
120,Mild Side Effects,4
17,Severe Side Effects,5
23,Mild Side Effects,5
32,No Side Effects,5
5,Moderate Side Effects,5
6,No Side Effects,2
308,Mild Side Effects,2
79,Mild Side Effects,4
4,Mild Side Effects,3
3,Mild Side Effects,4
102,Severe Side Effects,4
0,Moderate Side Effects,5
17,Mild Side Effects,4
21,Severe Side Effects,5
22,Mild Side Effects,5
93,Moderate Side Effects,5
7,Moderate Side Effects,5
7,Mild Side Effects,1
44,Extremely Severe Side Effects,5
12,Extremely Severe Side Effects,3
12,Severe Side Effects,5
11,Moderate Side Effects,5
23,Mild Side Effects,5
7,Moderate Side Effects,2
33,Mild Side Effects,5
24,No Side Effects,1
3,Mild Side Effects,1
5,No Side Effects,4
154,No Side Effects,5
16,No Side Effects,5
15,No Side Effects,5
35,No Side Effects,5
14,No Side Effects,3
3,Mild Side Effects,3
15,No Side Effects,1
3,Mild Side Effects,1
119,Moderate Side Effects,4
